Question:
Can you list the metrics used to evaluate models on the DocRED (Human-annotated) dataset?

Generated SPARQL:
 SELECT?eval_metric
    ?eval_metric rdfs:label
    ?eval_metric orkgp:evaluate
    ?eval_metric orkgp:evaluate_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
    ?eval_metric orkgp:eval_dataset
    ?eval_metric orkgp:eval_model
