Question:
What is the top benchmark result (metric and value) over the dataset SQuAD2.0?

Generated SPARQL:
 SELECT?metric?value
     WHERE {
       orkgp:R123456
       orkgp:P32?benchmark.
      ?benchmark orkgp:RSHAS_DATASET?dataset.
      ?dataset orkgp:HAS_DATASET?cont.
      ?cont orkgp:HAS_DATASET?dataset.
      ?dataset orkgp:HAS_DATASET?dataset.
      ?dataset orkgp:HAS_DATASET?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgg:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont orkgp:P31?cont.
      ?cont or
